nm, %T
980.000000, 93.663332
979.000000, 93.711020
978.000000, 93.699129
977.000000, 93.729511
976.000000, 93.670376
975.000000, 93.697057
974.000000, 93.662377
973.000000, 93.633516
972.000000, 93.649903
971.000000, 93.682661
970.000000, 93.710592
969.000000, 93.706666
968.000000, 93.689089
967.000000, 93.691561
966.000000, 93.663237
965.000000, 93.692188
964.000000, 93.715059
963.000000, 93.648717
962.000000, 93.679891
961.000000, 93.702421
960.000000, 93.688355
959.000000, 93.677385
958.000000, 93.707629
957.000000, 93.672040
956.000000, 93.653979
955.000000, 93.737773
954.000000, 93.658307
953.000000, 93.688271
952.000000, 93.635568
951.000000, 93.718679
950.000000, 93.653786
949.000000, 93.547456
948.000000, 93.675211
947.000000, 93.645567
946.000000, 93.625510
945.000000, 93.676678
944.000000, 93.620744
943.000000, 93.710775
942.000000, 93.642884
941.000000, 93.636241
940.000000, 93.644777
939.000000, 93.667617
938.000000, 93.652140
937.000000, 93.605506
936.000000, 93.624834
935.000000, 93.609253
934.000000, 93.608050
933.000000, 93.596037
932.000000, 93.616414
931.000000, 93.634186
930.000000, 93.599429
929.000000, 93.636713
928.000000, 93.614274
927.000000, 93.678440
926.000000, 93.700076
925.000000, 93.626150
924.000000, 93.602034
923.000000, 93.580961
922.000000, 93.604731
921.000000, 93.610243
920.000000, 93.637030
919.000000, 93.602166
918.000000, 93.645135
917.000000, 93.635879
916.000000, 93.624969
915.000000, 93.663288
914.000000, 93.603896
913.000000, 93.582380
912.000000, 93.634353
911.000000, 93.577651
910.000000, 93.596235
909.000000, 93.576052
908.000000, 93.584574
907.000000, 93.538791
906.000000, 93.593732
905.000000, 93.577609
904.000000, 93.560838
903.000000, 93.564755
902.000000, 93.584353
901.000000, 93.562854
900.000000, 93.576605
899.000000, 93.639260
898.000000, 93.588253
897.000000, 93.600674
896.000000, 93.561637
895.000000, 93.577882
894.000000, 93.576196
893.000000, 93.557222
892.000000, 93.544497
891.000000, 93.517178
890.000000, 93.513739
889.000000, 93.544071
888.000000, 93.562340
887.000000, 93.542489
886.000000, 93.528791
885.000000, 93.499897
884.000000, 93.555060
883.000000, 93.517226
882.000000, 93.509780
881.000000, 93.553635
880.000000, 93.561414
879.000000, 93.537454
878.000000, 93.536655
877.000000, 93.500758
876.000000, 93.524789
875.000000, 93.520379
874.000000, 93.529240
873.000000, 93.529674
872.000000, 93.539951
871.000000, 93.523158
870.000000, 93.537578
869.000000, 93.583073
868.000000, 93.628848
867.000000, 93.576083
866.000000, 93.596282
865.000000, 93.585303
864.000000, 93.544425
863.000000, 93.528762
