nm, %T
990.000000, 95.244991
989.000000, 95.249881
988.000000, 95.232827
987.000000, 95.293035
986.000000, 95.254195
985.000000, 95.259060
984.000000, 95.237906
983.000000, 95.248802
982.000000, 95.258427
981.000000, 95.219521
980.000000, 95.233889
979.000000, 95.234400
978.000000, 95.178426
977.000000, 95.164984
976.000000, 95.157674
975.000000, 95.231587
974.000000, 95.175839
973.000000, 95.216498
972.000000, 95.227598
971.000000, 95.231902
970.000000, 95.188465
969.000000, 95.203480
968.000000, 95.184668
967.000000, 95.194840
966.000000, 95.158980
965.000000, 95.152592
964.000000, 95.206897
963.000000, 95.180092
962.000000, 95.185214
961.000000, 95.208483
960.000000, 95.151659
959.000000, 95.157559
958.000000, 95.176610
957.000000, 95.105960
956.000000, 95.126896
955.000000, 95.113036
954.000000, 95.160692
953.000000, 95.180894
952.000000, 95.126394
951.000000, 95.134815
950.000000, 95.156068
949.000000, 95.171880
948.000000, 95.163847
947.000000, 95.103102
946.000000, 95.084319
945.000000, 95.079216
944.000000, 95.102388
943.000000, 95.135668
942.000000, 95.096985
941.000000, 95.122560
940.000000, 95.152725
939.000000, 95.087679
938.000000, 95.136897
937.000000, 95.094555
936.000000, 95.081623
935.000000, 95.126555
934.000000, 95.125060
933.000000, 95.056463
932.000000, 95.098295
931.000000, 95.101359
930.000000, 95.152625
929.000000, 95.142447
928.000000, 95.063584
927.000000, 95.070160
926.000000, 95.030441
925.000000, 95.107647
924.000000, 95.084144
923.000000, 95.052772
922.000000, 95.089354
921.000000, 95.140823
920.000000, 95.092620
919.000000, 95.066209
918.000000, 95.056796
917.000000, 95.017238
916.000000, 95.041188
915.000000, 95.027836
914.000000, 95.011478
913.000000, 95.002918
912.000000, 95.067330
911.000000, 95.049737
910.000000, 95.042349
909.000000, 95.027521
908.000000, 94.991590
907.000000, 95.020522
906.000000, 95.052320
905.000000, 95.015257
904.000000, 94.999391
903.000000, 94.958504
902.000000, 95.022611
901.000000, 95.045346
900.000000, 95.001389
899.000000, 95.038266
898.000000, 95.035645
897.000000, 94.946293
896.000000, 94.971575
895.000000, 94.967779
894.000000, 94.991378
893.000000, 94.994883
892.000000, 94.950745
891.000000, 94.979690
890.000000, 94.910946
889.000000, 94.932704
888.000000, 94.932375
887.000000, 94.914804
886.000000, 94.882728
885.000000, 94.913526
884.000000, 94.937965
883.000000, 94.932241
882.000000, 94.930723
881.000000, 94.898290
880.000000, 94.930435
879.000000, 94.905866
878.000000, 94.971817
877.000000, 94.968471
876.000000, 94.948109
875.000000, 94.932173
874.000000, 94.923984
873.000000, 94.981409
872.000000, 94.965398
871.000000, 94.969529
870.000000, 94.987494
869.000000, 94.913116
868.000000, 94.904990
867.000000, 94.930524
866.000000, 94.908446
865.000000, 94.877192
864.000000, 94.861695
863.000000, 94.906096
862.000000, 94.903188
861.000000, 94.944183
860.000000, 94.966747
859.000000, 94.996677
858.000000, 95.013040
857.000000, 94.793085
856.000000, 95.218850
855.000000, 95.743551
854.000000, 95.631995
853.000000, 95.344455
852.000000, 95.390691
851.000000, 95.407330
850.000000, 95.055150
849.000000, 95.294198
848.000000, 95.246522
847.000000, 95.231701
846.000000, 94.969671
845.000000, 95.084101
844.000000, 94.885966
843.000000, 94.907389
842.000000, 95.293132
841.000000, 95.223627
840.000000, 95.162242
839.000000, 95.023623
838.000000, 94.864165
837.000000, 94.899356
836.000000, 95.053298
835.000000, 94.963802
834.000000, 95.006790
833.000000, 95.110666
832.000000, 94.874929
831.000000, 94.910871
830.000000, 95.048230
829.000000, 94.885128
828.000000, 94.787928
827.000000, 95.045176
826.000000, 95.150242
825.000000, 94.979743
824.000000, 94.983063
823.000000, 95.069832
822.000000, 95.058957
821.000000, 94.881001
820.000000, 94.804146
819.000000, 94.951207
818.000000, 95.036238
817.000000, 95.007597
816.000000, 95.005338
815.000000, 94.860053
814.000000, 94.788047
813.000000, 94.912848
812.000000, 94.966021
811.000000, 94.854701
810.000000, 94.831051
809.000000, 94.923560
808.000000, 94.874800
807.000000, 94.898037
806.000000, 94.931382
805.000000, 94.845972
804.000000, 94.810507
803.000000, 94.791732
802.000000, 94.776274
801.000000, 94.776281
800.000000, 94.774505
799.000000, 94.738929
798.000000, 94.776780
797.000000, 94.793171
796.000000, 94.735408
795.000000, 94.760579
794.000000, 94.729464
793.000000, 94.817685
792.000000, 94.809017
791.000000, 94.656325
790.000000, 94.760275
789.000000, 94.762220
788.000000, 94.705205
787.000000, 94.659729
786.000000, 94.649392
785.000000, 94.662092
784.000000, 94.765268
783.000000, 94.675106
782.000000, 94.745796
