nm, %T
856.000000, 0.963348
855.000000, 0.982721
854.000000, 0.961488
853.000000, 0.997692
852.000000, 0.978224
851.000000, 0.905089
850.000000, 0.905353
849.000000, 0.875852
848.000000, 0.864139
847.000000, 0.835571
846.000000, 0.864073
845.000000, 0.781448
844.000000, 0.802569
843.000000, 0.781921
842.000000, 0.720865
841.000000, 0.719777
840.000000, 0.715056
839.000000, 0.686602
838.000000, 0.653010
837.000000, 0.627736
836.000000, 0.627776
835.000000, 0.608141
834.000000, 0.593314
833.000000, 0.565176
832.000000, 0.551571
831.000000, 0.533675
830.000000, 0.525441
829.000000, 0.504687
828.000000, 0.487514
827.000000, 0.473896
826.000000, 0.476734
825.000000, 0.433333
824.000000, 0.431015
823.000000, 0.417389
822.000000, 0.391927
821.000000, 0.394528
820.000000, 0.379386
819.000000, 0.369617
818.000000, 0.358919
817.000000, 0.337472
816.000000, 0.331014
815.000000, 0.323608
814.000000, 0.312414
813.000000, 0.300225
812.000000, 0.289186
811.000000, 0.284672
810.000000, 0.268389
809.000000, 0.256197
808.000000, 0.252385
807.000000, 0.238707
806.000000, 0.233725
805.000000, 0.224119
804.000000, 0.216485
803.000000, 0.208390
802.000000, 0.200962
801.000000, 0.192162
800.000000, 0.181420
799.000000, 0.180857
798.000000, 0.173472
797.000000, 0.162631
796.000000, 0.161538
795.000000, 0.155260
794.000000, 0.150695
793.000000, 0.144047
792.000000, 0.138562
791.000000, 0.133157
790.000000, 0.126476
789.000000, 0.120904
788.000000, 0.113634
787.000000, 0.110951
786.000000, 0.110270
785.000000, 0.106108
784.000000, 0.100851
783.000000, 0.092647
782.000000, 0.087025
781.000000, 0.084223
780.000000, 0.082999
779.000000, 0.078774
778.000000, 0.077311
777.000000, 0.071143
776.000000, 0.067741
775.000000, 0.067352
774.000000, 0.064090
773.000000, 0.059968
772.000000, 0.056181
771.000000, 0.053076
770.000000, 0.052301
769.000000, 0.052455
768.000000, 0.048259
767.000000, 0.042689
766.000000, 0.041181
765.000000, 0.037568
764.000000, 0.036485
763.000000, 0.034829
762.000000, 0.032331
761.000000, 0.031970
760.000000, 0.029995
759.000000, 0.028146
758.000000, 0.025129
757.000000, 0.024616
756.000000, 0.023150
755.000000, 0.020297
754.000000, 0.019977
753.000000, 0.018077
752.000000, 0.016967
751.000000, 0.016109
750.000000, 0.014400
749.000000, 0.014222
748.000000, 0.014047
747.000000, 0.011887
746.000000, 0.010339
745.000000, 0.008945
744.000000, 0.008162
743.000000, 0.008168
742.000000, 0.007132
741.000000, 0.007219
740.000000, 0.006968
739.000000, 0.005489
738.000000, 0.004352
737.000000, 0.003741
736.000000, 0.002091
735.000000, 0.001482
734.000000, 0.000871
733.000000, -0.000087
732.000000, 0.000175
731.000000, 0.000349
730.000000, -0.000874
729.000000, -0.001311
728.000000, -0.001136
727.000000, -0.001749
726.000000, -0.002450
725.000000, -0.002188
724.000000, -0.001926
723.000000, -0.003152
722.000000, -0.003855
721.000000, -0.004035
720.000000, -0.004036
719.000000, -0.003601
718.000000, -0.003513
717.000000, -0.004036
716.000000, -0.004650
715.000000, -0.004917
714.000000, -0.005099
713.000000, -0.005540
712.000000, -0.005621
711.000000, -0.006153
710.000000, -0.006336
709.000000, -0.006069
708.000000, -0.006420
707.000000, -0.006162
706.000000, -0.006870
705.000000, -0.007225
704.000000, -0.006427
703.000000, -0.006782
702.000000, -0.007317
701.000000, -0.007321
700.000000, -0.007059
699.000000, -0.007326
698.000000, -0.007686
697.000000, -0.007600
696.000000, -0.007508
695.000000, -0.007240
694.000000, -0.007506
693.000000, -0.008044
692.000000, -0.007951
691.000000, -0.008127
690.000000, -0.007519
689.000000, -0.007164
688.000000, -0.007519
687.000000, -0.007701
686.000000, -0.007695
685.000000, -0.007611
684.000000, -0.007527
683.000000, -0.007611
682.000000, -0.007964
681.000000, -0.007525
680.000000, -0.007712
679.000000, -0.007986
678.000000, -0.007980
677.000000, -0.007718
676.000000, -0.008076
675.000000, -0.007989
674.000000, -0.008351
673.000000, -0.008345
672.000000, -0.007901
671.000000, -0.008087
670.000000, -0.008445
669.000000, -0.007998
668.000000, -0.008439
667.000000, -0.008618
666.000000, -0.009154
665.000000, -0.007821
664.000000, -0.006132
663.000000, -0.006222
662.000000, -0.005335
661.000000, -0.004984
660.000000, -0.005518
659.000000, -0.005431
658.000000, -0.006231
657.000000, -0.006941
656.000000, -0.006853
655.000000, -0.007745
654.000000, -0.008548
653.000000, -0.008815
652.000000, -0.008557
651.000000, -0.008285
650.000000, -0.008019
649.000000, -0.008021
648.000000, -0.008464
647.000000, -0.007931
646.000000, -0.008023
645.000000, -0.008115
644.000000, -0.007666
643.000000, -0.007933
642.000000, -0.007755
641.000000, -0.007762
640.000000, -0.007944
639.000000, -0.008125
638.000000, -0.008300
637.000000, -0.008122
636.000000, -0.007944
635.000000, -0.007945
634.000000, -0.008122
633.000000, -0.008212
632.000000, -0.008042
631.000000, -0.007955
630.000000, -0.007776
629.000000, -0.008484
628.000000, -0.008217
627.000000, -0.008307
626.000000, -0.008216
625.000000, -0.007860
624.000000, -0.007866
623.000000, -0.007690
622.000000, -0.008048
621.000000, -0.007865
620.000000, -0.008137
619.000000, -0.008402
618.000000, -0.008404
617.000000, -0.008226
616.000000, -0.007776
615.000000, -0.008129
614.000000, -0.008136
613.000000, -0.008139
612.000000, -0.008141
611.000000, -0.007958
610.000000, -0.008319
609.000000, -0.007961
608.000000, -0.007784
607.000000, -0.007964
606.000000, -0.007968
605.000000, -0.008054
604.000000, -0.008229
603.000000, -0.008408
602.000000, -0.007965
601.000000, -0.007966
600.000000, -0.008057
599.000000, -0.008144
598.000000, -0.008056
597.000000, -0.008240
596.000000, -0.008054
595.000000, -0.007790
594.000000, -0.008233
593.000000, -0.008409
592.000000, -0.008056
591.000000, -0.008416
590.000000, -0.008057
589.000000, -0.008325
588.000000, -0.008325
587.000000, -0.007874
586.000000, -0.008222
585.000000, -0.007873
584.000000, -0.007876
583.000000, -0.008050
582.000000, -0.007965
581.000000, -0.008057
580.000000, -0.008497
579.000000, -0.008142
578.000000, -0.008140
577.000000, -0.008233
576.000000, -0.008419
575.000000, -0.008416
574.000000, -0.008502
573.000000, -0.008495
572.000000, -0.007964
571.000000, -0.008050
570.000000, -0.008415
569.000000, -0.008420
568.000000, -0.009038
567.000000, -0.008766
566.000000, -0.008408
565.000000, -0.008773
564.000000, -0.009127
563.000000, -0.009663
562.000000, -0.008058
561.000000, -0.007247
560.000000, -0.006619
559.000000, -0.006981
558.000000, -0.006351
557.000000, -0.006888
556.000000, -0.007066
555.000000, -0.006441
554.000000, -0.006888
553.000000, -0.006971
552.000000, -0.007067
551.000000, -0.006887
550.000000, -0.006439
549.000000, -0.006792
548.000000, -0.006887
547.000000, -0.006975
546.000000, -0.006882
545.000000, -0.006610
544.000000, -0.006701
543.000000, -0.006076
542.000000, -0.005806
541.000000, -0.006253
540.000000, -0.006167
539.000000, -0.006164
538.000000, -0.006248
537.000000, -0.005802
536.000000, -0.005624
535.000000, -0.005892
534.000000, -0.005713
533.000000, -0.005623
532.000000, -0.005445
531.000000, -0.005177
530.000000, -0.005085
529.000000, -0.005889
528.000000, -0.005620
527.000000, -0.005349
526.000000, -0.004904
525.000000, -0.005261
524.000000, -0.005348
523.000000, -0.004725
522.000000, -0.005167
521.000000, -0.004900
520.000000, -0.004721
519.000000, -0.004364
518.000000, -0.005254
517.000000, -0.005253
516.000000, -0.005610
515.000000, -0.006409
514.000000, -0.007032
513.000000, -0.007302
512.000000, -0.007657
511.000000, -0.009438
510.000000, -0.010241
