nm, %T
965.000000, 91.709277
964.000000, 91.705473
963.000000, 91.696542
962.000000, 91.739637
961.000000, 91.724318
960.000000, 91.707618
959.000000, 91.695212
958.000000, 91.689185
957.000000, 91.705419
956.000000, 91.715633
955.000000, 91.702580
954.000000, 91.692893
953.000000, 91.679079
952.000000, 91.696596
951.000000, 91.719905
950.000000, 91.668619
949.000000, 91.685804
948.000000, 91.683890
947.000000, 91.726464
946.000000, 91.682035
945.000000, 91.680128
944.000000, 91.670090
943.000000, 91.683670
942.000000, 91.686488
941.000000, 91.690057
940.000000, 91.670890
939.000000, 91.684694
938.000000, 91.675703
937.000000, 91.674199
936.000000, 91.707003
935.000000, 91.674199
934.000000, 91.685007
933.000000, 91.676502
932.000000, 91.677081
931.000000, 91.689336
930.000000, 91.673773
929.000000, 91.663873
928.000000, 91.690658
927.000000, 91.668178
926.000000, 91.677660
925.000000, 91.681206
924.000000, 91.679122
923.000000, 91.689109
922.000000, 91.667491
921.000000, 91.689671
920.000000, 91.657334
919.000000, 91.675200
918.000000, 91.671754
917.000000, 91.679894
916.000000, 91.655948
915.000000, 91.674913
914.000000, 91.698502
913.000000, 91.689070
912.000000, 91.655583
911.000000, 91.651870
910.000000, 91.697398
909.000000, 91.671458
908.000000, 91.690563
907.000000, 91.670184
906.000000, 91.656402
905.000000, 91.661534
904.000000, 91.671342
903.000000, 91.691772
902.000000, 91.654676
901.000000, 91.664073
900.000000, 91.669514
899.000000, 91.688306
898.000000, 91.668950
897.000000, 91.650384
896.000000, 91.658978
895.000000, 91.665753
894.000000, 91.684694
893.000000, 91.665264
892.000000, 91.656747
891.000000, 91.664556
890.000000, 91.668052
889.000000, 91.670309
888.000000, 91.676738
887.000000, 91.690328
886.000000, 91.670251
885.000000, 91.670088
884.000000, 91.669346
883.000000, 91.678689
882.000000, 91.680268
881.000000, 91.671601
880.000000, 91.683030
879.000000, 91.651413
878.000000, 91.666081
877.000000, 91.662166
876.000000, 91.658456
875.000000, 91.656008
874.000000, 91.662518
873.000000, 91.691324
872.000000, 91.674442
871.000000, 91.659039
870.000000, 91.678662
869.000000, 91.673293
868.000000, 91.678317
867.000000, 91.672796
866.000000, 91.668325
865.000000, 91.668138
864.000000, 91.684797
863.000000, 91.671403
862.000000, 91.659235
861.000000, 92.179318
860.000000, 93.164014
859.000000, 93.099952
858.000000, 93.045105
857.000000, 93.064815
856.000000, 93.071866
855.000000, 93.115640
854.000000, 93.119918
853.000000, 93.076738
852.000000, 93.030699
851.000000, 93.073520
850.000000, 93.064365
849.000000, 92.990837
848.000000, 93.009753
847.000000, 93.079455
846.000000, 93.070289
845.000000, 93.042435
844.000000, 93.056002
843.000000, 93.108386
842.000000, 93.068740
841.000000, 93.035456
840.000000, 93.020807
839.000000, 93.063473
838.000000, 93.107713
837.000000, 93.069493
836.000000, 93.054441
835.000000, 93.052959
834.000000, 93.052993
833.000000, 93.039023
832.000000, 93.027267
831.000000, 93.057312
830.000000, 93.074588
829.000000, 93.037620
828.000000, 93.003347
827.000000, 92.992670
826.000000, 93.015015
825.000000, 93.029801
824.000000, 93.046043
823.000000, 93.052462
822.000000, 93.028291
821.000000, 93.017817
820.000000, 93.018983
819.000000, 93.037925
818.000000, 93.037228
817.000000, 93.024872
816.000000, 93.022547
815.000000, 93.015249
814.000000, 92.994432
813.000000, 93.006977
812.000000, 93.023160
811.000000, 93.003676
810.000000, 92.987533
809.000000, 92.988258
808.000000, 93.008366
807.000000, 93.024981
806.000000, 93.015709
805.000000, 92.968514
804.000000, 92.975751
803.000000, 92.997950
802.000000, 92.986279
801.000000, 93.006522
800.000000, 93.016393
799.000000, 93.018038
