nm, %T
965.000000, 93.068974
964.000000, 93.040193
963.000000, 93.058169
962.000000, 93.035146
961.000000, 93.028421
960.000000, 93.007265
959.000000, 93.010419
958.000000, 93.008824
957.000000, 93.009663
956.000000, 92.987803
955.000000, 92.958654
954.000000, 92.959789
953.000000, 92.977916
952.000000, 92.956052
951.000000, 92.939390
950.000000, 92.920913
949.000000, 92.929292
948.000000, 92.911372
947.000000, 92.900942
946.000000, 92.866841
945.000000, 92.889711
944.000000, 92.887624
943.000000, 92.875404
942.000000, 92.857286
941.000000, 92.846932
940.000000, 92.842840
939.000000, 92.820698
938.000000, 92.813261
937.000000, 92.836410
936.000000, 92.792353
935.000000, 92.769645
934.000000, 92.774733
933.000000, 92.776823
932.000000, 92.774348
931.000000, 92.742571
930.000000, 92.743204
929.000000, 92.741305
928.000000, 92.743049
927.000000, 92.717604
926.000000, 92.696820
925.000000, 92.691046
924.000000, 92.699802
923.000000, 92.677582
922.000000, 92.679875
921.000000, 92.645056
920.000000, 92.630140
919.000000, 92.645621
918.000000, 92.636825
917.000000, 92.610914
916.000000, 92.588426
915.000000, 92.619594
914.000000, 92.589261
913.000000, 92.553522
912.000000, 92.574414
911.000000, 92.549765
910.000000, 92.528858
909.000000, 92.540189
908.000000, 92.511794
907.000000, 92.497934
906.000000, 92.516776
905.000000, 92.479823
904.000000, 92.473872
903.000000, 92.451398
902.000000, 92.467535
901.000000, 92.451554
900.000000, 92.439110
899.000000, 92.414073
898.000000, 92.379870
897.000000, 92.400703
896.000000, 92.388655
895.000000, 92.369135
894.000000, 92.348504
893.000000, 92.329332
892.000000, 92.335742
891.000000, 92.322026
890.000000, 92.308059
889.000000, 92.295900
888.000000, 92.279039
887.000000, 92.272959
886.000000, 92.252912
885.000000, 92.245134
884.000000, 92.228457
883.000000, 92.209297
882.000000, 92.190494
881.000000, 92.170998
880.000000, 92.157339
879.000000, 92.175118
878.000000, 92.148541
877.000000, 92.135569
876.000000, 92.121628
875.000000, 92.100717
874.000000, 92.086108
873.000000, 92.062304
872.000000, 92.038192
871.000000, 92.050834
870.000000, 92.035162
869.000000, 92.009355
868.000000, 91.990524
867.000000, 91.970481
866.000000, 91.960463
865.000000, 91.932424
864.000000, 91.913067
863.000000, 91.918325
862.000000, 91.911456
861.000000, 92.321671
860.000000, 93.213064
859.000000, 93.234278
858.000000, 93.190931
857.000000, 93.272568
856.000000, 93.226348
855.000000, 93.224403
854.000000, 93.191473
853.000000, 93.132087
852.000000, 93.115459
851.000000, 93.138208
850.000000, 93.068836
849.000000, 93.071682
848.000000, 93.102109
847.000000, 93.076451
846.000000, 93.025738
845.000000, 92.973861
844.000000, 93.005980
843.000000, 93.031920
842.000000, 92.969824
841.000000, 92.936245
840.000000, 92.963251
839.000000, 92.929047
838.000000, 92.909242
837.000000, 92.902740
836.000000, 92.871235
835.000000, 92.856170
834.000000, 92.843326
833.000000, 92.817071
832.000000, 92.790811
831.000000, 92.772873
830.000000, 92.753590
829.000000, 92.747283
828.000000, 92.708120
827.000000, 92.678602
826.000000, 92.700088
825.000000, 92.691816
824.000000, 92.652445
823.000000, 92.624772
822.000000, 92.591179
821.000000, 92.558621
820.000000, 92.543326
819.000000, 92.530932
818.000000, 92.513650
817.000000, 92.505176
816.000000, 92.501701
815.000000, 92.487541
814.000000, 92.466765
813.000000, 92.438641
812.000000, 92.417327
811.000000, 92.382721
810.000000, 92.339244
809.000000, 92.339207
808.000000, 92.341146
807.000000, 92.311687
806.000000, 92.272495
805.000000, 92.272842
804.000000, 92.277813
803.000000, 92.225870
802.000000, 92.194716
801.000000, 92.192030
800.000000, 92.159825
799.000000, 92.131827
798.000000, 92.088724
797.000000, 92.090027
796.000000, 92.085073
795.000000, 92.058818
794.000000, 92.024863
793.000000, 91.997612
792.000000, 91.982030
791.000000, 91.944176
790.000000, 91.922328
789.000000, 91.918556
788.000000, 91.876722
787.000000, 91.860316
786.000000, 91.846568
785.000000, 91.810295
784.000000, 91.809539
783.000000, 91.796510
782.000000, 91.758021
781.000000, 91.727870
780.000000, 91.712618
779.000000, 91.696298
778.000000, 91.664478
777.000000, 91.651721
776.000000, 91.637347
775.000000, 91.608528
774.000000, 91.585491
773.000000, 91.545158
772.000000, 91.537827
771.000000, 91.497107
770.000000, 91.505824
769.000000, 91.458292
768.000000, 91.421925
767.000000, 91.409722
766.000000, 91.391209
765.000000, 91.377301
764.000000, 91.354083
763.000000, 91.298447
762.000000, 91.282986
761.000000, 91.259917
760.000000, 91.229796
759.000000, 91.220094
758.000000, 91.203479
757.000000, 91.168004
756.000000, 91.148287
755.000000, 91.107143
754.000000, 91.083881
753.000000, 91.062008
752.000000, 91.034137
751.000000, 90.996975
750.000000, 90.970780
749.000000, 90.961220
748.000000, 90.916022
747.000000, 90.907232
746.000000, 90.880483
745.000000, 90.840429
744.000000, 90.816072
743.000000, 90.787394
742.000000, 90.765478
741.000000, 90.747826
740.000000, 90.709453
739.000000, 90.684461
738.000000, 90.666291
737.000000, 90.656575
736.000000, 90.618205
735.000000, 90.586829
734.000000, 90.547833
733.000000, 90.509776
732.000000, 90.504595
731.000000, 90.460862
730.000000, 90.425283
729.000000, 90.398057
728.000000, 90.369848
727.000000, 90.364078
726.000000, 90.322564
725.000000, 90.268197
724.000000, 90.245111
723.000000, 90.230582
722.000000, 90.210713
721.000000, 90.179572
720.000000, 90.138732
719.000000, 90.112426
718.000000, 90.063207
717.000000, 90.038731
716.000000, 90.016516
715.000000, 89.990689
714.000000, 89.971501
713.000000, 89.918227
712.000000, 89.871505
711.000000, 89.870109
710.000000, 89.834394
709.000000, 89.785833
708.000000, 89.751388
707.000000, 89.742673
706.000000, 89.707283
705.000000, 89.656127
704.000000, 89.638539
703.000000, 89.600090
702.000000, 89.560003
701.000000, 89.528636
700.000000, 89.483091
699.000000, 89.467012
698.000000, 89.440593
697.000000, 89.413243
696.000000, 89.353688
695.000000, 89.330867
694.000000, 89.285005
693.000000, 89.260838
692.000000, 89.217880
691.000000, 89.156692
690.000000, 89.154988
689.000000, 89.112899
688.000000, 89.071463
687.000000, 89.040077
686.000000, 89.025214
685.000000, 88.956798
684.000000, 88.932530
683.000000, 88.898007
682.000000, 88.853593
681.000000, 88.820298
680.000000, 88.786531
679.000000, 88.749948
678.000000, 88.677859
677.000000, 88.683245
676.000000, 88.640980
675.000000, 88.586022
674.000000, 88.557186
673.000000, 88.490173
672.000000, 88.450336
671.000000, 88.420676
670.000000, 88.382644
669.000000, 88.339065
668.000000, 88.312628
667.000000, 88.260099
666.000000, 88.205568
665.000000, 88.180660
664.000000, 88.131297
663.000000, 88.086317
662.000000, 88.043125
661.000000, 87.987832
660.000000, 87.942941
659.000000, 87.927973
658.000000, 87.857845
657.000000, 87.826310
656.000000, 87.780922
655.000000, 87.732312
654.000000, 87.686561
653.000000, 87.630722
652.000000, 87.589998
651.000000, 87.543792
650.000000, 87.496444
649.000000, 87.462428
648.000000, 87.407519
647.000000, 87.356589
646.000000, 87.315261
645.000000, 87.267559
644.000000, 87.208330
643.000000, 87.147965
642.000000, 87.113192
641.000000, 87.049473
640.000000, 87.004058
639.000000, 86.963589
638.000000, 86.913348
637.000000, 86.865152
636.000000, 86.815351
635.000000, 86.762057
634.000000, 86.713041
633.000000, 86.669613
632.000000, 86.610825
631.000000, 86.543609
630.000000, 86.489033
629.000000, 86.458390
628.000000, 86.398658
627.000000, 86.341491
626.000000, 86.286679
625.000000, 86.228183
624.000000, 86.174987
623.000000, 86.134238
622.000000, 86.071219
621.000000, 86.029158
620.000000, 85.968898
619.000000, 85.904064
618.000000, 85.842554
617.000000, 85.785715
616.000000, 85.727919
615.000000, 85.666362
614.000000, 85.615245
613.000000, 85.542705
612.000000, 85.486775
611.000000, 85.430608
610.000000, 85.376404
609.000000, 85.315334
608.000000, 85.268095
607.000000, 85.200966
606.000000, 85.135671
605.000000, 85.072501
604.000000, 85.010473
603.000000, 84.943979
602.000000, 84.880765
601.000000, 84.823314
600.000000, 84.764123
599.000000, 84.704991
598.000000, 84.627434
597.000000, 84.562005
596.000000, 84.497802
595.000000, 84.435482
594.000000, 84.374445
593.000000, 84.311446
592.000000, 84.242672
591.000000, 84.167310
590.000000, 84.104107
589.000000, 84.036636
588.000000, 83.968135
587.000000, 83.894539
586.000000, 83.831862
585.000000, 83.769983
584.000000, 83.696960
583.000000, 83.616150
582.000000, 83.545274
581.000000, 83.469204
580.000000, 83.403498
579.000000, 83.333951
578.000000, 83.253299
577.000000, 83.175133
576.000000, 83.111725
575.000000, 83.040123
574.000000, 82.967390
573.000000, 82.887050
572.000000, 82.806392
571.000000, 82.733306
570.000000, 82.657104
569.000000, 82.578612
568.000000, 82.503471
567.000000, 82.427724
566.000000, 82.350682
565.000000, 82.264667
564.000000, 82.181472
563.000000, 82.100309
562.000000, 82.024683
561.000000, 81.951961
560.000000, 81.868334
559.000000, 81.781142
558.000000, 81.699122
557.000000, 81.613665
556.000000, 81.524006
555.000000, 81.435508
554.000000, 81.348301
553.000000, 81.263669
552.000000, 81.175180
551.000000, 81.088797
550.000000, 81.000980
549.000000, 80.910864
548.000000, 80.818843
547.000000, 80.723350
546.000000, 80.629770
545.000000, 80.541811
