   4.0000000e+03	   1.7300000e-01	   1.9500000e+00	
   4.1330000e+03	   1.7300000e-01	   2.1100000e+00	
   4.2750000e+03	   1.6000000e-01	   2.2600000e+00	
   4.4280000e+03	   1.5700000e-01	   2.4000000e+00	
   4.5920000e+03	   1.4400000e-01	   2.5600000e+00	
   4.7690000e+03	   1.3200000e-01	   2.7200000e+00	
   4.9590000e+03	   1.3000000e-01	   2.8800000e+00	
   5.1660000e+03	   1.3000000e-01	   3.0700000e+00	
   5.3910000e+03	   1.2900000e-01	   3.2500000e+00	
   5.6360000e+03	   1.2000000e-01	   3.4500000e+00	
   5.9040000e+03	   1.2100000e-01	   3.6600000e+00	
   6.1990000e+03	   1.3100000e-01	   3.8800000e+00	
   6.5260000e+03	   1.4000000e-01	   4.1500000e+00	
   6.8880000e+03	   1.4000000e-01	   4.4400000e+00	
   7.2930000e+03	   1.4800000e-01	   4.7400000e+00	
   7.7490000e+03	   1.4300000e-01	   5.0900000e+00	
   8.2660000e+03	   1.4500000e-01	   5.5000000e+00	
   8.8560000e+03	   1.6300000e-01	   5.9500000e+00	
   9.5370000e+03	   1.9800000e-01	   6.4300000e+00	
   1.0330000e+04	   2.2600000e-01	   6.9900000e+00	
   1.1270000e+04	   2.5100000e-01	   7.6700000e+00	
   1.2400000e+04	   3.2900000e-01	   8.4900000e+00	
   1.2650000e+04	   3.7500000e-01	   7.7800000e+00	
   1.2910000e+04	   3.8300000e-01	   7.9200000e+00	
   1.3050000e+04	   3.5800000e-01	   8.9500000e+00	
   1.3190000e+04	   3.9200000e-01	   8.0600000e+00	
   1.3480000e+04	   4.0100000e-01	   8.2100000e+00	
   1.3780000e+04	   4.1100000e-01	   8.3700000e+00	
   1.4090000e+04	   4.2100000e-01	   8.3700000e+00	
   1.4420000e+04	   4.3100000e-01	   8.7000000e+00	
   1.4760000e+04	   4.4200000e-01	   8.8800000e+00	
   1.5120000e+04	   4.5500000e-01	   9.0800000e+00	
   1.5500000e+04	   4.6900000e-01	   9.3200000e+00	
   1.5900000e+04	   4.8500000e-01	   9.5700000e+00	
   1.6310000e+04	   5.0100000e-01	   9.8400000e+00	
   1.6750000e+04	   5.1900000e-01	   1.0100000e+01	
   1.7220000e+04	   5.3700000e-01	   1.0400000e+01	
   1.7710000e+04	   5.5700000e-01	   1.0700000e+01	
   1.8230000e+04	   5.7800000e-01	   1.1100000e+01	
   1.8790000e+04	   6.0000000e-01	   1.1400000e+01	
   1.9370000e+04	   6.2400000e-01	   1.1800000e+01	
   2.0000000e+04	   6.5000000e-01	   1.2200000e+01	
   2.0660000e+04	   6.6800000e-01	   1.2600000e+01	
   2.1380000e+04	   7.2900000e-01	   1.3000000e+01	
   2.2140000e+04	   7.7400000e-01	   1.3500000e+01	
   2.2960000e+04	   8.3200000e-01	   1.4000000e+01	
   2.3840000e+04	   8.7800000e-01	   1.4500000e+01	
   2.4800000e+04	   9.3900000e-01	   1.5100000e+01	
   2.5830000e+04	   1.0070000e+00	   1.5700000e+01	
   2.6950000e+04	   1.0830000e+00	   1.6400000e+01	
   2.8180000e+04	   1.1680000e+00	   1.7100000e+01	
   2.9520000e+04	   1.2650000e+00	   1.7900000e+01	
   3.1000000e+04	   1.3870000e+00	   1.8800000e+01	
   3.2630000e+04	   1.5360000e+00	   1.9800000e+01	
   3.4440000e+04	   1.7100000e+00	   2.0900000e+01	
   3.6470000e+04	   1.9150000e+00	   2.2100000e+01	
   3.8750000e+04	   2.1600000e+00	   2.3500000e+01	
   4.1330000e+04	   2.4460000e+00	   2.5100000e+01	
