0.25	0	0.246172	0.224648	0.148164	0.422777	0.370891	0.552493	0.394336	0.633973	0.611297	0.526934	0.689511	0.658187	0.57613	0.505603	0.541539	0.456407	0.664529	0.567098	0.593617	0.476008	0.744856	0.645696	0.588429	0.737169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.275	0	0.260777	0.240406	0.158541	0.42393	0.364165	0.417781	0.557489	0.391837	0.552493	0.633589	0.612834	0.607261	0.525396	0.574785	0.505218	0.684899	0.658571	0.645888	0.664144	0.45487	0.542884	0.596692	0.475816	0.588813	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.3	0	0.272307	0.255588	0.168534	0.424507	0.357247	0.558834	0.411631	0.389147	0.613795	0.552877	0.633205	0.606685	0.578244	0.646464	0.304784	0.504834	0.66376	0.524051	0.678941	0.453524	0.658379	0.544037	0.588621	0.73986	0.475816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.325	0	0.282684	0.270001	0.178335	0.323424	0.425083	0.349368	0.409133	0.38588	0.56114	0.613987	0.606685	0.63282	0.552685	0.329766	0.647041	0.586891	0.576322	0.656457	0.663568	0.451987	0.50445	0.736208	0.54519	0.338798	0.672792	0.475816	0.767532	0.523283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.35	0	0.291908	0.283645	0.187367	0.342257	0.42566	0.333994	0.352442	0.406635	0.382229	0.615333	0.564023	0.647041	0.605916	0.632436	0.552685	0.576322	0.589005	0.450642	0.662991	0.733518	0.546151	0.476008	0.41509	0.766572	0.697582	0.701233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.375	0	0.300172	0.297289	0.360321	0.377617	0.195823	0.425852	0.335916	0.341873	0.403944	0.610913	0.631859	0.604955	0.567482	0.617062	0.552685	0.57613	0.649155	0.58939	0.598229	0.449104	0.584201	0.475816	0.731212	0.697966	0.413745	0.765803	0.664336	0.669141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.4	0	0.308819	0.362051	0.37435	0.383958	0.203509	0.426044	0.329958	0.348407	0.401446	0.631667	0.610336	0.552877	0.603995	0.575745	0.58939	0.415474	0.475624	0.649539	0.447759	0.665105	0.582664	0.698927	0.618984	0.729867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.425	0	0.359937	0.318236	0.425275	0.210043	0.386457	0.369546	0.415667	0.398756	0.572671	0.630322	0.609375	0.552877	0.476008	0.664721	0.446414	0.649731	0.602842	0.697774	0.589197	0.582279	0.729098	0.747931	0.497916	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.45	0	0.354748	0.329574	0.215232	0.32035	0.364549	0.426236	0.388378	0.37262	0.39645	0.455446	0.475816	0.553069	0.41682	0.608415	0.664336	0.445645	0.574592	0.58055	0.649924	0.497532	0.633397	0.728522	0.568251	0.747739	0.589774	0.626671	0.514058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.475	0	0.348407	0.47524	0.338606	0.465439	0.218499	0.363588	0.332649	0.372812	0.390492	0.393567	0.317467	0.42662	0.417396	0.607838	0.553069	0.663952	0.58497	0.444877	0.432962	0.530393	0.495994	0.574785	0.513482	0.649731	0.625902	0.728137	0.747739	0.632628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0	0.343987	0.477354	0.337453	0.219652	0.373005	0.393183	0.417588	0.363973	0.316698	0.42662	0.49561	0.506948	0.607454	0.466976	0.586315	0.663952	0.553069	0.444685	0.575745	0.516749	0.649539	0.632244	0.528856	0.727753	0.689895	0.747739	0.625902	0.52309	0.738515	0.777333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.025	0.477738	0.347061	0.337837	0.219844	0.341681	0.393375	0.373197	0.417588	0.316891	0.42662	0.364357	0.495802	0.50714	0.607261	0.467169	0.586699	0.552493	0.663952	0.444685	0.433154	0.574592	0.649539	0.529048	0.632244	0.69028	0.727753	0.626094	0.747739	0.777525	0.738515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.05	0.478699	0.349944	0.33899	0.220228	0.393183	0.373389	0.417781	0.426236	0.317659	0.509062	0.606493	0.495802	0.365318	0.55134	0.587468	0.467361	0.43277	0.66376	0.444685	0.573631	0.613027	0.649347	0.55845	0.691625	0.529816	0.632052	0.727753	0.626094	0.747547	0.738707	0.655881	0.77791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.075	0.480044	0.353403	0.338606	0.220997	0.393183	0.373773	0.425467	0.417973	0.318812	0.509638	0.605724	0.495994	0.432578	0.54961	0.588621	0.467553	0.367047	0.66376	0.572478	0.444685	0.612834	0.649347	0.560179	0.693739	0.530393	0.727753	0.626479	0.747547	0.631475	0.739091	0.656457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.1	0.481581	0.357823	0.338414	0.50887	0.22215	0.393183	0.350713	0.424507	0.374542	0.418549	0.320542	0.432386	0.604955	0.496186	0.467937	0.589197	0.571325	0.663568	0.612834	0.444685	0.562101	0.529048	0.648963	0.696237	0.544421	0.552685	0.548841	0.727561	0.627055	0.751582	0.747739	0.739475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.125	0.483311	0.362243	0.336876	0.340335	0.422969	0.393375	0.223495	0.509254	0.351481	0.375311	0.514058	0.322656	0.432386	0.468322	0.604379	0.496186	0.475432	0.56998	0.528856	0.613027	0.564984	0.589197	0.699696	0.663183	0.444685	0.64877	0.594386	0.540386	0.554991	0.727753	0.627824	0.740244	0.752543	0.747739	0.545382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.15	0.48504	0.366855	0.336108	0.516941	0.421816	0.342257	0.393567	0.225225	0.376079	0.352442	0.509254	0.43277	0.324962	0.529624	0.475432	0.468706	0.592656	0.496186	0.600535	0.569596	0.613219	0.53808	0.648578	0.662991	0.703155	0.444492	0.627632	0.548073	0.557489	0.728137	0.741013	0.747739	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.175	0.486578	0.421047	0.371275	0.3363	0.343795	0.393759	0.376848	0.518094	0.227147	0.353403	0.530585	0.433539	0.509638	0.327844	0.591503	0.475432	0.598806	0.469282	0.628016	0.569019	0.542692	0.496186	0.613603	0.648578	0.662799	0.444492	0.559411	0.706998	0.619368	0.742358	0.657034	0.727945	0.747547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.2	0.488115	0.421047	0.376848	0.336492	0.345524	0.53193	0.393759	0.22926	0.354748	0.51867	0.545574	0.434884	0.330919	0.510599	0.59035	0.598229	0.475432	0.469859	0.568251	0.6284	0.496186	0.613603	0.648578	0.662415	0.583048	0.4443	0.744087	0.620713	0.711034	0.656842	0.727753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.225	0.48946	0.421816	0.378962	0.547304	0.347254	0.393567	0.337261	0.530777	0.231759	0.355901	0.518478	0.589005	0.597845	0.554799	0.43719	0.475432	0.566713	0.470435	0.512137	0.579589	0.612834	0.648578	0.628977	0.444108	0.662222	0.657418	0.622059	0.745625	0.727561	0.714493	0.733902	0.792515	0.800586	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.25	0.490613	0.422777	0.380307	0.338414	0.392606	0.556913	0.349368	0.566713	0.529432	0.548649	0.234257	0.357247	0.575745	0.587276	0.475624	0.597461	0.517325	0.47082	0.440841	0.612642	0.64877	0.660493	0.623788	0.628977	0.727369	0.748315	0.770223	0.73544	0.718144	0.800394	0.793091	0.711611	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.275	0.491382	0.423738	0.381652	0.391645	0.572478	0.340143	0.351289	0.236947	0.56556	0.557297	0.358592	0.528471	0.549226	0.585162	0.476008	0.516557	0.471204	0.597269	0.445645	0.612834	0.625326	0.649155	0.660493	0.751774	0.726984	0.63282	0.746201	0.772721	0.736208	0.711611	0.721411	0.800394	0.793283	0.783675	0.696237	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.3	0.579012	0.491766	0.424507	0.391069	0.382998	0.342065	0.353211	0.239638	0.359745	0.528087	0.476777	0.595347	0.568635	0.452371	0.556913	0.471589	0.514827	0.54961	0.37704	0.533852	0.613219	0.443531	0.627247	0.660493	0.756194	0.726792	0.745817	0.775219	0.64781	0.736977	0.696237	0.712571	0.707191	0.793283	0.800394	0.764458	0.862465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.325	0.492151	0.580934	0.425083	0.390492	0.595539	0.384343	0.344179	0.459097	0.242328	0.355325	0.478122	0.360898	0.513098	0.471781	0.55672	0.565945	0.528087	0.54961	0.603226	0.52213	0.535774	0.373965	0.614564	0.629553	0.660493	0.443339	0.7266	0.745625	0.761383	0.695276	0.642429	0.737361	0.712571	0.705269	0.793476	0.800009	0.652806	0.774451	0.720258	0.64781	0.8567	0.671639	0.832486	0.814807	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.35	0.492151	0.425467	0.582279	0.465055	0.386072	0.389339	0.346485	0.245018	0.51156	0.357247	0.480621	0.380115	0.599959	0.362051	0.472165	0.595155	0.556528	0.395681	0.562678	0.617831	0.527895	0.610721	0.549802	0.606493	0.538272	0.568059	0.660493	0.443147	0.371467	0.643582	0.765803	0.745625	0.7266	0.693931	0.653767	0.703731	0.712379	0.737554	0.771568	0.788863	0.720066	0.825568	0.800778	0.810194	0.78233	0.850358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.375	0.491959	0.425852	0.469282	0.387994	0.622059	0.349175	0.378578	0.582856	0.510215	0.575938	0.247517	0.556913	0.485425	0.363204	0.358976	0.395681	0.59477	0.527318	0.601881	0.628977	0.635318	0.643774	0.549802	0.541539	0.610721	0.659148	0.442955	0.567674	0.772913	0.702578	0.745433	0.726216	0.669909	0.712379	0.807696	0.692009	0.781945	0.76465	0.719874	0.797703	0.737746	0.788671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.4	0.426236	0.491766	0.637625	0.471396	0.388186	0.376656	0.352058	0.50887	0.573631	0.556336	0.249631	0.622827	0.583432	0.631667	0.364165	0.395681	0.594386	0.527703	0.64339	0.65761	0.603802	0.549802	0.545382	0.442571	0.566713	0.609952	0.663376	0.671062	0.701041	0.725831	0.745048	0.712187	0.787903	0.765034	0.719682	0.772913	0.777333	0.689319	0.799625	0.679902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.425	0.426428	0.388763	0.491574	0.472357	0.374158	0.35494	0.508101	0.571518	0.555952	0.639931	0.25136	0.623212	0.655689	0.582664	0.585738	0.395489	0.594002	0.365126	0.665874	0.528087	0.671255	0.606108	0.442571	0.686436	0.564023	0.698927	0.679518	0.766379	0.724486	0.711611	0.744087	0.758116	0.749276	0.799817	0.787518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.45	0.42662	0.389147	0.472742	0.371467	0.491382	0.507332	0.358015	0.671639	0.569788	0.50272	0.55403	0.252898	0.623212	0.395296	0.640891	0.593617	0.365702	0.582664	0.528471	0.682593	0.657995	0.442378	0.607454	0.69739	0.751967	0.723333	0.613987	0.710842	0.743127	0.766379	0.793091	0.772529	0.822686	0.800009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.475	0.426813	0.389339	0.472934	0.506372	0.49119	0.36109	0.368585	0.568635	0.253666	0.675098	0.593233	0.553069	0.395104	0.557873	0.623212	0.582856	0.641276	0.687205	0.528856	0.695468	0.658187	0.442186	0.721219	0.608222	0.710265	0.731212	0.740244	0.613603	0.753312	0.766379	0.80097	0.774258	0.824031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.5	0.5	0.363396	0.426813	0.506756	0.389339	0.473126	0.568251	0.49119	0.558066	0.552685	0.593041	0.623404	0.394912	0.254051	0.641468	0.529048	0.582856	0.675482	0.695468	0.713917	0.658187	0.442186	0.608799	0.687973	0.75312	0.738515	0.743703	0.729098	0.766187	0.800009	0.774258	0.824223	0.808465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.475	0.475	0.42662	0.369546	0.506948	0.389147	0.472934	0.491382	0.569019	0.359553	0.553261	0.557489	0.253474	0.623212	0.593425	0.582856	0.395296	0.674137	0.528856	0.639354	0.658187	0.682208	0.442378	0.712956	0.694892	0.750813	0.724102	0.607838	0.613795	0.797511	0.766187	0.738899	0.730251	0.773874	0.823646	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.45	0.45	0.373389	0.426428	0.491574	0.507717	0.388763	0.472742	0.555567	0.571133	0.634358	0.354748	0.62302	0.582279	0.251552	0.395489	0.594002	0.528279	0.642621	0.658379	0.442378	0.499069	0.60976	0.716415	0.725063	0.710457	0.697582	0.751006	0.671639	0.785789	0.681824	0.773682	0.739283	0.765995	0.744087	0.688742	0.799433	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.425	0.425	0.491959	0.387994	0.425852	0.376848	0.580357	0.471973	0.55576	0.50887	0.348791	0.574208	0.248478	0.395873	0.608222	0.594578	0.527703	0.355709	0.360898	0.62302	0.599767	0.614564	0.63282	0.442763	0.658379	0.366086	0.642621	0.543268	0.727176	0.717183	0.698543	0.710842	0.75139	0.683554	0.666066	0.739475	0.745241	0.765803	0.779255	0.773682	0.800009	0.691817	0.820956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.4	0.4	0.492343	0.387802	0.554799	0.425083	0.577091	0.244058	0.379538	0.471396	0.510407	0.342449	0.467361	0.573247	0.527895	0.481005	0.360513	0.39645	0.352827	0.595347	0.561525	0.366855	0.442955	0.718337	0.611681	0.537311	0.586507	0.658763	0.62571	0.643005	0.631091	0.729482	0.698927	0.771952	0.686244	0.752351	0.740628	0.745048	0.665489	0.71065	0.765803	0.672215	0.848821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.375	0.375	0.492151	0.388955	0.424314	0.527318	0.238292	0.335339	0.360898	0.580742	0.56556	0.348599	0.470243	0.397218	0.596116	0.476969	0.458521	0.512137	0.537311	0.520016	0.442763	0.369161	0.550955	0.612834	0.625902	0.731404	0.631667	0.650116	0.720258	0.657034	0.765034	0.64339	0.380115	0.744856	0.699312	0.689511	0.68413	0.793476	0.672215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.35	0.35	0.489845	0.391837	0.423161	0.230798	0.468322	0.327652	0.361666	0.342449	0.514058	0.584009	0.569596	0.52751	0.475432	0.597269	0.378578	0.440457	0.613795	0.371852	0.45045	0.647617	0.503681	0.620906	0.551532	0.630899	0.657034	0.660301	0.685283	0.732557	0.700465	0.721988	0.745625	0.7585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.325	0.325	0.394912	0.319197	0.460058	0.22215	0.422008	0.363396	0.333802	0.587083	0.358015	0.375887	0.516557	0.528471	0.573631	0.598229	0.433154	0.385111	0.615141	0.473702	0.448336	0.646464	0.686244	0.699888	0.483311	0.628785	0.552108	0.657226	0.733326	0.660877	0.488692	0.559795	0.723717	0.766956	0.746586	0.753696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
0.3	0.3	0.397603	0.310165	0.211965	0.365318	0.322079	0.420087	0.372428	0.352442	0.529816	0.425275	0.383382	0.519247	0.589197	0.599382	0.448528	0.615717	0.628785	0.576706	0.646657	0.474279	0.698159	0.442571	0.750237	0.561333	0.610144	0.552685	0.734479	0.66203	0.657226	0.687013	0.725255	0.76734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	   
