38	 1.8500E+000 	 1.79496E-002 
39	 1.9000E+000 	 1.84677E-002 
40	 1.9500E+000 	 1.89828E-002 
41	 2.0000E+000 	 1.95095E-002 
42	 2.0500E+000 	 2.00366E-002 
43	 2.1000E+000 	 2.05658E-002 
44	 2.1500E+000 	 2.10890E-002 
45	 2.2000E+000 	 2.16236E-002 
46	 2.2500E+000 	 2.21526E-002 
47	 2.3000E+000 	 2.26915E-002 
48	 2.3500E+000 	 2.32367E-002 
49	 2.4000E+000 	 2.37728E-002 
50	 2.4500E+000 	 2.43055E-002 
51	 2.5000E+000 	 2.48432E-002 
52	 2.5500E+000 	 2.53806E-002 
53	 2.6000E+000 	 2.59282E-002 
54	 2.6500E+000 	 2.64737E-002 
55	 2.7000E+000 	 2.70189E-002 
56	 2.7500E+000 	 2.75662E-002 
57	 2.8000E+000 	 2.81068E-002 
58	 2.8500E+000 	 2.86598E-002 
59	 2.9000E+000 	 2.92186E-002 
60	 2.9500E+000 	 2.97646E-002 
61	 3.0000E+000 	 3.03087E-002 
62	 3.0500E+000 	 3.08581E-002 
63	 3.1000E+000 	 3.14202E-002 
64	 3.1500E+000 	 3.19731E-002 
65	 3.2000E+000 	 3.25284E-002 
66	 3.2500E+000 	 3.30831E-002 
67	 3.3000E+000 	 3.36407E-002 
68	 3.3500E+000 	 3.42019E-002 
69	 3.4000E+000 	 3.47663E-002 
70	 3.4500E+000 	 3.53402E-002 
71	 3.5000E+000 	 3.59059E-002 
72	 3.5500E+000 	 3.64639E-002 
73	 3.6000E+000 	 3.70520E-002 
74	 3.6500E+000 	 3.76599E-002 
75	 3.7000E+000 	 3.82460E-002 
76	 3.7500E+000 	 3.88063E-002 
77	 3.8000E+000 	 3.93761E-002 
78	 3.8500E+000 	 3.99551E-002 
79	 3.9000E+000 	 4.05233E-002 
80	 3.9500E+000 	 4.10911E-002 
81	 4.0000E+000 	 4.16451E-002 
82	 4.0500E+000 	 4.22181E-002 
83	 4.1000E+000 	 4.27773E-002 
84	 4.1500E+000 	 4.33520E-002 
85	 4.2000E+000 	 4.39464E-002 
86	 4.2500E+000 	 4.44004E-002 
87	 4.3000E+000 	 4.49834E-002 
88	 4.3500E+000 	 4.57310E-002 
89	 4.4000E+000 	 4.63123E-002 
90	 4.4500E+000 	 4.69028E-002 
91	 4.5000E+000 	 4.74718E-002 
92	 4.5500E+000 	 4.80567E-002 
93	 4.6000E+000 	 4.86372E-002 
94	 4.6500E+000 	 4.92224E-002 
95	 4.7000E+000 	 4.97935E-002 
96	 4.7500E+000 	 5.00028E-002 

