2.43242e-19+4.95531e-19i	2.43199e-19+4.96326e-19i	2.44177e-19+4.9676e-19i	2.4577e-19+4.97745e-19i	2.46152e-19+4.99598e-19i	2.46278e-19+5.00778e-19i	2.45969e-19+5.01973e-19i	2.46785e-19+5.01381e-19i	2.47154e-19+5.04242e-19i	2.48122e-19+5.05248e-19i	2.48641e-19+5.05776e-19i	2.49723e-19+5.06711e-19i	2.49579e-19+5.08272e-19i	2.50649e-19+5.1007e-19i	2.51896e-19+5.08782e-19i	2.52408e-19+5.10531e-19i	2.52686e-19+5.11593e-19i	2.52246e-19+5.12645e-19i	2.5447e-19+5.13402e-19i	2.54854e-19+5.14147e-19i	2.5447e-19+5.15842e-19i	2.55625e-19+5.1699e-19i	2.55752e-19+5.1897e-19i	2.56315e-19+5.18805e-19i	2.5638e-19+5.19267e-19i	2.56888e-19+5.20508e-19i	2.58568e-19+5.20498e-19i	2.58329e-19+5.22763e-19i	2.58541e-19+5.23108e-19i	2.59848e-19+5.24548e-19i	2.6081e-19+5.2676e-19i	2.60287e-19+5.2591e-19i	2.6102e-19+5.28281e-19i	2.62911e-19+5.28272e-19i	2.62877e-19+5.29251e-19i	2.6227e-19+5.30696e-19i	2.63375e-19+5.30742e-19i	2.64793e-19+5.32169e-19i	2.65153e-19+5.33244e-19i	2.65401e-19+5.34623e-19i	2.65794e-19+5.34851e-19i	2.66682e-19+5.37054e-19i	2.66937e-19+5.3776e-19i	2.67612e-19+5.38359e-19i	2.67616e-19+5.40013e-19i	2.68126e-19+5.39589e-19i	2.68232e-19+5.42072e-19i	2.69427e-19+5.42792e-19i	2.6999e-19+5.43571e-19i	2.70659e-19+5.44763e-19i	2.70501e-19+5.45803e-19i	2.72605e-19+5.46387e-19i	2.72101e-19+5.47604e-19i	2.72875e-19+5.48432e-19i	2.72881e-19+5.4887e-19i	2.72989e-19+5.50683e-19i	2.75566e-19+5.51037e-19i	2.74836e-19+5.52448e-19i	2.75019e-19+5.53005e-19i	2.76e-19+5.53493e-19i	2.76687e-19+5.55462e-19i	2.77105e-19+5.56394e-19i	2.7765e-19+5.57508e-19i	2.78097e-19+5.58126e-19i	2.79367e-19+5.59422e-19i	2.79073e-19+5.60317e-19i	2.79781e-19+5.60424e-19i	2.79881e-19+5.61423e-19i	2.81748e-19+5.63018e-19i	2.81518e-19+5.63628e-19i	2.82068e-19+5.65634e-19i	2.82806e-19+5.66028e-19i	2.82789e-19+5.67259e-19i	2.83835e-19+5.69086e-19i	2.83688e-19+5.68824e-19i	2.84942e-19+5.70332e-19i	2.84455e-19+5.71907e-19i	2.85526e-19+5.7234e-19i	2.87204e-19+5.72409e-19i	2.87305e-19+5.72465e-19i	2.86683e-19+5.72957e-19i	2.88201e-19+5.76348e-19i	2.88284e-19+5.7736e-19i	2.88241e-19+5.78337e-19i	2.89848e-19+5.79108e-19i	2.89917e-19+5.80412e-19i	2.9097e-19+5.79879e-19i	2.91146e-19+5.81394e-19i	2.9053e-19+5.80717e-19i	2.92183e-19+5.8297e-19i	2.92276e-19+5.82733e-19i	2.93163e-19+5.84618e-19i	2.92594e-19+5.85529e-19i	2.95144e-19+5.86061e-19i	2.94884e-19+5.88245e-19i	2.96008e-19+5.89113e-19i	2.9697e-19+5.9105e-19i	2.97118e-19+5.9125e-19i	2.96752e-19+5.91278e-19i	2.98956e-19+5.91586e-19i	2.98215e-19+5.9456e-19i	2.99144e-19+5.94081e-19i	2.99566e-19+5.94395e-19i	3.00962e-19+5.96939e-19i	3.00756e-19+5.96683e-19i	3.01437e-19+5.99192e-19i	3.01519e-19+5.98838e-19i	3.028e-19+5.99303e-19i	3.03332e-19+5.99103e-19i	3.03409e-19+6.02224e-19i	3.03718e-19+6.02157e-19i	3.04844e-19+6.03528e-19i	3.06194e-19+6.03369e-19i	3.05871e-19+6.04254e-19i	3.07507e-19+6.05026e-19i	3.08703e-19+6.05822e-19i	3.08811e-19+6.083e-19i	3.09306e-19+6.08156e-19i	3.09111e-19+6.08183e-19i	3.10738e-19+6.09256e-19i	3.108e-19+6.09432e-19i	3.12085e-19+6.11298e-19i	3.1269e-19+6.11979e-19i	3.13609e-19+6.13386e-19i	3.15208e-19+6.13034e-19i	3.15974e-19+6.13781e-19i	3.16785e-19+6.13903e-19i	3.1716e-19+6.14027e-19i	3.18513e-19+6.14066e-19i	3.20561e-19+6.15462e-19i	3.20989e-19+6.1562e-19i	3.2171e-19+6.16425e-19i	3.22875e-19+6.16726e-19i	3.23957e-19+6.17235e-19i	3.25332e-19+6.1841e-19i	3.26523e-19+6.17043e-19i	3.26665e-19+6.17205e-19i	3.2857e-19+6.17134e-19i	3.30719e-19+6.19071e-19i	3.31322e-19+6.17041e-19i	3.33872e-19+6.17856e-19i	3.34877e-19+6.18086e-19i	3.35311e-19+6.17759e-19i	3.38091e-19+6.18089e-19i	3.39057e-19+6.17424e-19i	3.40823e-19+6.17501e-19i	3.41817e-19+6.15227e-19i	3.43502e-19+6.15268e-19i	3.44451e-19+6.15084e-19i	3.46618e-19+6.15154e-19i	3.48758e-19+6.14231e-19i	3.5004e-19+6.13925e-19i	3.51384e-19+6.12663e-19i	3.53665e-19+6.11559e-19i	3.55063e-19+6.11602e-19i	3.57963e-19+6.10272e-19i	3.5924e-19+6.09957e-19i	3.6018e-19+6.09631e-19i	3.62772e-19+6.07917e-19i	3.63848e-19+6.0621e-19i	3.64784e-19+6.05499e-19i	3.67284e-19+6.03118e-19i	3.68936e-19+6.01725e-19i	3.70136e-19+6.01583e-19i	3.71981e-19+6.00991e-19i	3.74329e-19+5.99898e-19i	3.75757e-19+5.99261e-19i	3.75688e-19+5.96704e-19i	3.77501e-19+5.96542e-19i	3.79722e-19+5.9509e-19i	3.80346e-19+5.93181e-19i	3.81575e-19+5.91598e-19i	3.82048e-19+5.89597e-19i	3.83479e-19+5.89235e-19i	3.84755e-19+5.88203e-19i	3.8579e-19+5.86663e-19i	3.87563e-19+5.861e-19i	3.86749e-19+5.81943e-19i	3.88055e-19+5.83117e-19i	3.89241e-19+5.81344e-19i	3.89436e-19+5.79175e-19i	3.90604e-19+5.77628e-19i	3.90657e-19+5.77333e-19i	3.90988e-19+5.75477e-19i	3.91052e-19+5.74593e-19i	3.916e-19+5.72567e-19i	3.9253e-19+5.71262e-19i	3.9205e-19+5.7089e-19i	3.9167e-19+5.69394e-19i	3.92014e-19+5.68766e-19i	3.93935e-19+5.68427e-19i	3.92694e-19+5.66408e-19i	3.92238e-19+5.65699e-19i	3.91879e-19+5.63254e-19i	3.92599e-19+5.62344e-19i	3.92308e-19+5.62289e-19i	3.91947e-19+5.60595e-19i	3.92031e-19+5.58698e-19i	3.91906e-19+5.57658e-19i	3.9097e-19+5.57784e-19i	3.91443e-19+5.57567e-19i	3.90806e-19+5.55564e-19i	3.90902e-19+5.53359e-19i	3.9017e-19+5.53307e-19i	3.90219e-19+5.51311e-19i	3.89627e-19+5.50569e-19i	3.89077e-19+5.51219e-19i	3.8829e-19+5.49838e-19i	3.8759e-19+5.4867e-19i	3.86987e-19+5.46296e-19i	3.86142e-19+5.4684e-19i	3.86376e-19+5.4764e-19i	3.86158e-19+5.44828e-19i	3.85096e-19+5.43911e-19i	3.84642e-19+5.4357e-19i	3.84264e-19+5.42438e-19i	3.83468e-19+5.41028e-19i	3.83633e-19+5.40087e-19i	3.82373e-19+5.3778e-19i	3.82283e-19+5.37888e-19i	3.81736e-19+5.36353e-19i	3.80039e-19+5.35475e-19i	3.80369e-19+5.35321e-19i	3.79761e-19+5.35874e-19i	3.79403e-19+5.32872e-19i	3.78346e-19+5.33615e-19i	3.78086e-19+5.3232e-19i	3.7738e-19+5.30236e-19i	3.76374e-19+5.30022e-19i	3.75477e-19+5.28634e-19i	3.75324e-19+5.27205e-19i	3.75363e-19+5.27763e-19i	3.73401e-19+5.26517e-19i	3.733e-19+5.26547e-19i	3.72555e-19+5.25051e-19i	3.72781e-19+5.23555e-19i	3.70459e-19+5.22892e-19i	3.70762e-19+5.22292e-19i	3.70659e-19+5.2186e-19i	3.69278e-19+5.20714e-19i	3.6886e-19+5.20566e-19i	3.67895e-19+5.20237e-19i	3.68199e-19+5.1815e-19i	3.66442e-19+5.16564e-19i	3.66097e-19+5.156e-19i	3.65685e-19+5.1524e-19i	3.65462e-19+5.14908e-19i	3.63885e-19+5.13065e-19i	3.62855e-19+5.11642e-19i	3.63175e-19+5.11842e-19i	3.62124e-19+5.11307e-19i	3.61186e-19+5.08815e-19i	3.59949e-19+5.09816e-19i	3.59893e-19+5.08085e-19i	3.58678e-19+5.06888e-19i	3.58277e-19+5.06389e-19i	3.5762e-19+5.05606e-19i	3.57033e-19+5.04603e-19i	3.56602e-19+5.02756e-19i	3.56668e-19+5.03474e-19i	3.54874e-19+5.02446e-19i	3.54837e-19+4.99992e-19i	3.54739e-19+4.99915e-19i	3.52979e-19+4.98746e-19i	3.51704e-19+4.97767e-19i	3.52492e-19+4.97512e-19i	3.51492e-19+4.96587e-19i	3.50637e-19+4.95997e-19i	3.48416e-19+4.95007e-19i	3.49573e-19+4.94966e-19i	3.48053e-19+4.92789e-19i	3.48307e-19+4.91624e-19i	3.46909e-19+4.92045e-19i	3.47449e-19+4.90034e-19i	3.45664e-19+4.89152e-19i	3.45288e-19+4.8728e-19i	3.43783e-19+4.88815e-19i	3.42532e-19+4.86563e-19i	3.42664e-19+4.86309e-19i	3.42764e-19+4.85199e-19i	3.41556e-19+4.84708e-19i	3.4051e-19+4.82886e-19i	3.39723e-19+4.82628e-19i	3.39542e-19+4.8173e-19i	3.39141e-19+4.80348e-19i	3.38124e-19+4.79446e-19i	3.37117e-19+4.78924e-19i	3.36121e-19+4.77166e-19i	3.35787e-19+4.76256e-19i	3.35841e-19+4.75715e-19i	3.35454e-19+4.75337e-19i	3.33097e-19+4.73653e-19i	3.3268e-19+4.737e-19i	3.33056e-19+4.72816e-19i	3.31934e-19+4.71931e-19i	3.30693e-19+4.70121e-19i	3.29676e-19+4.69826e-19i	3.29113e-19+4.69395e-19i	3.29415e-19+4.67086e-19i	3.27587e-19+4.66158e-19i	3.28466e-19+4.6632e-19i	3.25342e-19+4.65585e-19i	3.26612e-19+4.64539e-19i	3.24647e-19+4.62421e-19i	3.25171e-19+4.62098e-19i	3.23273e-19+4.60365e-19i	3.23027e-19+4.60041e-19i	3.22072e-19+4.60137e-19i	3.21523e-19+4.58415e-19i	3.21224e-19+4.57895e-19i	3.2082e-19+4.55921e-19i	3.19365e-19+4.5625e-19i	3.18547e-19+4.55208e-19i	3.18473e-19+4.54235e-19i	3.17897e-19+4.52902e-19i	3.16423e-19+4.52065e-19i	3.16246e-19+4.50816e-19i	3.15348e-19+4.49853e-19i	3.14346e-19+4.49488e-19i	3.14353e-19+4.49016e-19i	3.12888e-19+4.48468e-19i
4.56547e-05+9.29032e-05i	4.57614e-05+9.30945e-05i	4.58676e-05+9.32837e-05i	4.59751e-05+9.34737e-05i	4.60816e-05+9.36642e-05i	4.61876e-05+9.38529e-05i	4.62945e-05+9.40434e-05i	4.63996e-05+9.42315e-05i	4.6507e-05+9.44223e-05i	4.66115e-05+9.46099e-05i	4.67186e-05+9.48001e-05i	4.68236e-05+9.49884e-05i	4.69291e-05+9.51778e-05i	4.70353e-05+9.53669e-05i	4.7141e-05+9.55559e-05i	4.72457e-05+9.57442e-05i	4.73523e-05+9.59331e-05i	4.74552e-05+9.61206e-05i	4.75621e-05+9.63096e-05i	4.76652e-05+9.64972e-05i	4.77718e-05+9.66857e-05i	4.78744e-05+9.68735e-05i	4.7981e-05+9.70617e-05i	4.80836e-05+9.72492e-05i	4.81889e-05+9.74369e-05i	4.82918e-05+9.76247e-05i	4.83968e-05+9.78115e-05i	4.85e-05+9.79992e-05i	4.8605e-05+9.81861e-05i	4.87074e-05+9.83731e-05i	4.88134e-05+9.8561e-05i	4.89145e-05+9.87468e-05i	4.90198e-05+9.89344e-05i	4.91211e-05+9.91206e-05i	4.92261e-05+9.93079e-05i	4.93275e-05+9.94934e-05i	4.94323e-05+9.96807e-05i	4.95336e-05+9.98668e-05i	4.96377e-05+0.000100053i	4.97395e-05+0.000100239i	4.98424e-05+0.000100425i	4.9944e-05+0.000100612i	5.0048e-05+0.000100796i	5.01481e-05+0.000100983i	5.02525e-05+0.000101168i	5.0353e-05+0.000101354i	5.04565e-05+0.000101539i	5.05568e-05+0.000101725i	5.06599e-05+0.000101909i	5.07608e-05+0.000102095i	5.0864e-05+0.000102279i	5.09637e-05+0.000102464i	5.10668e-05+0.000102649i	5.11665e-05+0.000102834i	5.12686e-05+0.000103018i	5.13687e-05+0.000103203i	5.14703e-05+0.000103387i	5.15712e-05+0.000103571i	5.16719e-05+0.000103755i	5.17729e-05+0.00010394i	5.18736e-05+0.000104123i	5.19753e-05+0.000104307i	5.20748e-05+0.00010449i	5.21767e-05+0.000104674i	5.22761e-05+0.000104857i	5.23778e-05+0.000105041i	5.24765e-05+0.000105223i	5.25789e-05+0.000105407i	5.26778e-05+0.000105589i	5.27792e-05+0.000105773i	5.28788e-05+0.000105954i	5.29794e-05+0.000106138i	5.30791e-05+0.000106319i	5.31799e-05+0.000106503i	5.32796e-05+0.000106682i	5.3381e-05+0.000106866i	5.34802e-05+0.000107046i	5.35825e-05+0.000107229i	5.3681e-05+0.000107409i	5.37828e-05+0.00010759i	5.3882e-05+0.000107772i	5.3983e-05+0.000107952i	5.40834e-05+0.000108132i	5.41853e-05+0.000108312i	5.42843e-05+0.000108492i	5.43881e-05+0.000108671i	5.44872e-05+0.00010885i	5.45904e-05+0.000109029i	5.46911e-05+0.000109207i	5.47952e-05+0.000109385i	5.48954e-05+0.000109563i	5.50006e-05+0.000109741i	5.51018e-05+0.000109917i	5.52075e-05+0.000110093i	5.53101e-05+0.000110269i	5.54153e-05+0.000110443i	5.552e-05+0.000110619i	5.56256e-05+0.000110792i	5.57316e-05+0.000110965i	5.58395e-05+0.000111138i	5.59464e-05+0.000111308i	5.60558e-05+0.00011148i	5.61651e-05+0.000111649i	5.62756e-05+0.000111818i	5.63876e-05+0.000111985i	5.65002e-05+0.000112151i	5.6615e-05+0.000112316i	5.67298e-05+0.000112479i	5.68491e-05+0.000112641i	5.69665e-05+0.000112801i	5.70888e-05+0.000112959i	5.72104e-05+0.000113115i	5.73358e-05+0.00011327i	5.74623e-05+0.000113422i	5.75924e-05+0.000113572i	5.77234e-05+0.00011372i	5.78598e-05+0.000113863i	5.79957e-05+0.000114006i	5.81385e-05+0.000114143i	5.82813e-05+0.000114279i	5.84303e-05+0.00011441i	5.85801e-05+0.000114538i	5.87371e-05+0.000114661i	5.88958e-05+0.000114781i	5.90609e-05+0.000114895i	5.92289e-05+0.000115004i	5.94037e-05+0.000115108i	5.95812e-05+0.000115207i	5.97669e-05+0.0001153i	5.99542e-05+0.000115387i	6.0152e-05+0.000115466i	6.03505e-05+0.00011554i	6.05602e-05+0.000115605i	6.07721e-05+0.000115665i	6.09947e-05+0.000115715i	6.12197e-05+0.000115758i	6.14556e-05+0.000115791i	6.16932e-05+0.000115816i	6.19424e-05+0.000115833i	6.21942e-05+0.000115838i	6.24564e-05+0.000115835i	6.27222e-05+0.000115821i	6.29976e-05+0.000115797i	6.32761e-05+0.000115762i	6.35635e-05+0.000115718i	6.38545e-05+0.000115661i	6.41532e-05+0.000115595i	6.44549e-05+0.000115517i	6.47632e-05+0.000115429i	6.50741e-05+0.000115329i	6.53895e-05+0.000115218i	6.57078e-05+0.000115096i	6.60275e-05+0.000114964i	6.6351e-05+0.000114822i	6.6673e-05+0.000114669i	6.69976e-05+0.000114506i	6.732e-05+0.000114334i	6.76419e-05+0.000114152i	6.79613e-05+0.000113963i	6.82784e-05+0.000113764i	6.85907e-05+0.000113559i	6.88992e-05+0.000113345i	6.92004e-05+0.000113126i	6.94981e-05+0.0001129i	6.97865e-05+0.000112668i	7.00694e-05+0.000112433i	7.03414e-05+0.000112192i	7.06064e-05+0.000111949i	7.08605e-05+0.000111702i	7.11053e-05+0.000111451i	7.13402e-05+0.0001112i	7.15625e-05+0.000110947i	7.17759e-05+0.000110694i	7.19762e-05+0.000110438i	7.21651e-05+0.000110185i	7.23422e-05+0.00010993i	7.25067e-05+0.000109678i	7.26604e-05+0.000109426i	7.28007e-05+0.000109176i	7.29298e-05+0.000108927i	7.30468e-05+0.000108681i	7.31521e-05+0.000108436i	7.32465e-05+0.000108195i	7.33287e-05+0.000107955i	7.34006e-05+0.00010772i	7.34611e-05+0.000107484i	7.35125e-05+0.000107256i	7.35532e-05+0.000107026i	7.35843e-05+0.000106803i	7.36075e-05+0.000106579i	7.36199e-05+0.000106362i	7.36251e-05+0.000106145i	7.36211e-05+0.000105933i	7.361e-05+0.000105721i	7.35907e-05+0.000105514i	7.35652e-05+0.000105308i	7.35331e-05+0.000105106i	7.34947e-05+0.000104904i	7.345e-05+0.000104708i	7.34001e-05+0.00010451i	7.33441e-05+0.000104317i	7.32837e-05+0.000104125i	7.32183e-05+0.000103935i	7.31497e-05+0.000103746i	7.30765e-05+0.000103561i	7.29988e-05+0.000103375i	7.29185e-05+0.000103193i	7.28332e-05+0.000103011i	7.27473e-05+0.000102831i	7.26559e-05+0.000102651i	7.25637e-05+0.000102473i	7.24679e-05+0.000102296i	7.23708e-05+0.00010212i	7.22703e-05+0.000101945i	7.21681e-05+0.000101771i	7.20645e-05+0.000101597i	7.19589e-05+0.000101425i	7.18527e-05+0.000101252i	7.17439e-05+0.000101082i	7.16339e-05+0.00010091i	7.15234e-05+0.00010074i	7.14104e-05+0.00010057i	7.12973e-05+0.000100401i	7.11823e-05+0.000100233i	7.10659e-05+0.000100063i	7.09505e-05+9.98964e-05i	7.08337e-05+9.97279e-05i	7.07149e-05+9.95616e-05i	7.05965e-05+9.93919e-05i	7.04767e-05+9.92271e-05i	7.03574e-05+9.9058e-05i	7.02366e-05+9.88926e-05i	7.01161e-05+9.87248e-05i	6.99939e-05+9.85604e-05i	6.98723e-05+9.83925e-05i	6.97494e-05+9.82274e-05i	6.96262e-05+9.806e-05i	6.95041e-05+9.78954e-05i	6.93809e-05+9.77279e-05i	6.92571e-05+9.75637e-05i	6.91328e-05+9.73963e-05i	6.90091e-05+9.7232e-05i	6.88839e-05+9.70651e-05i	6.876e-05+9.68996e-05i	6.8634e-05+9.67332e-05i	6.85083e-05+9.65681e-05i	6.83833e-05+9.64006e-05i	6.82572e-05+9.62363e-05i	6.81314e-05+9.60694e-05i	6.80053e-05+9.59051e-05i	6.78788e-05+9.57377e-05i	6.77523e-05+9.55729e-05i	6.76267e-05+9.54057e-05i	6.74986e-05+9.52419e-05i	6.73727e-05+9.50743e-05i	6.72454e-05+9.49099e-05i	6.71183e-05+9.47421e-05i	6.69907e-05+9.45776e-05i	6.68626e-05+9.441e-05i	6.6735e-05+9.42447e-05i	6.6607e-05+9.40768e-05i	6.64794e-05+9.39125e-05i	6.63506e-05+9.37443e-05i	6.62232e-05+9.35794e-05i	6.60941e-05+9.34114e-05i	6.59665e-05+9.32461e-05i	6.58376e-05+9.30785e-05i	6.57089e-05+9.29127e-05i	6.55801e-05+9.27451e-05i	6.54514e-05+9.25784e-05i	6.53218e-05+9.2412e-05i	6.51931e-05+9.22448e-05i	6.50633e-05+9.20784e-05i	6.49342e-05+9.19113e-05i	6.48049e-05+9.17438e-05i	6.46749e-05+9.15771e-05i	6.45459e-05+9.14097e-05i	6.44149e-05+9.12414e-05i	6.42857e-05+9.10753e-05i	6.41555e-05+9.09061e-05i	6.40257e-05+9.07401e-05i	6.38957e-05+9.05712e-05i	6.37652e-05+9.04041e-05i	6.36352e-05+9.02362e-05i	6.35042e-05+9.00686e-05i	6.33741e-05+8.98993e-05i	6.32429e-05+8.97323e-05i	6.3112e-05+8.95629e-05i	6.29821e-05+8.93963e-05i	6.28506e-05+8.92262e-05i	6.27197e-05+8.90589e-05i	6.25877e-05+8.88896e-05i	6.24573e-05+8.87219e-05i	6.23249e-05+8.85518e-05i	6.21939e-05+8.83847e-05i	6.2062e-05+8.8214e-05i	6.19303e-05+8.80465e-05i	6.17988e-05+8.78762e-05i	6.16669e-05+8.77089e-05i	6.15345e-05+8.75382e-05i	6.14022e-05+8.73708e-05i	6.12699e-05+8.71998e-05i	6.11378e-05+8.70317e-05i	6.1005e-05+8.68612e-05i	6.08728e-05+8.66924e-05i	6.07397e-05+8.65219e-05i	6.0607e-05+8.6353e-05i	6.04735e-05+8.61821e-05i	6.03407e-05+8.60132e-05i	6.02073e-05+8.58423e-05i	6.00744e-05+8.56732e-05i	5.99401e-05+8.5502e-05i	5.98075e-05+8.53317e-05i	5.96734e-05+8.51616e-05i	5.95405e-05+8.4991e-05i	5.9406e-05+8.48209e-05i	5.9273e-05+8.46504e-05i	5.9139e-05+8.44799e-05i	5.90054e-05+8.43096e-05i	5.88705e-05+8.4138e-05i	5.87369e-05+8.39674e-05i
